sale_id,sale_date,product_id,customer_id,quantity,unit_price,revenue,payment_method
S0003248,2025-03-04,P0004,C00288,2,18.23,36.46,Card
S0003249,2025-03-04,P0008,C00486,5,25.45,127.25,Card
S0003250,2025-03-04,P0003,C00191,1,2.27,2.27,Digital Wallet
S0003251,2025-03-04,P0025,C00417,5,4.71,23.55,Digital Wallet
S0003252,2025-03-04,P0027,C00018,1,24.24,24.24,Digital Wallet
S0003253,2025-03-04,P0001,C00300,1,2.31,2.31,Digital Wallet
S0003254,2025-03-04,P0005,C00263,4,12.52,50.08,Cash
S0003255,2025-03-04,P0025,C00100,1,4.71,4.71,Card
S0003256,2025-03-04,P0010,C00120,2,16.69,33.38,Cash
S0003257,2025-03-04,P0040,C00074,5,4.33,21.65,Card
S0003258,2025-03-04,P0040,C00061,3,4.33,12.99,Cash
S0003259,2025-03-04,P0039,C00193,5,8.22,41.1,Card
S0003260,2025-03-04,P0030,C00081,4,3.95,15.8,Card
S0003261,2025-03-04,P0004,C00306,2,18.23,36.46,Cash
S0003262,2025-03-04,P0027,C00306,3,24.24,72.72,Cash
S0003263,2025-03-04,P0021,C00312,3,3.5,10.5,Digital Wallet
S0003264,2025-03-04,P0034,C00431,4,13.32,53.28,Cash
S0003265,2025-03-04,P0025,C00235,2,4.71,9.42,Card
S0003266,2025-03-04,P0026,C00389,3,30.59,91.77,Card
S0003267,2025-03-04,P0026,C00050,1,30.59,30.59,Card
S0003268,2025-03-04,P0021,C00268,1,3.5,3.5,Card
S0003269,2025-03-04,P0037,C00070,1,29.68,29.68,Cash
S0003270,2025-03-04,P0031,C00252,2,28.12,56.24,Digital Wallet
S0003271,2025-03-04,P0039,C00339,1,8.22,8.22,Card
S0003272,2025-03-04,P0017,C00461,2,10.27,20.54,Card
S0003273,2025-03-04,P0012,C00213,5,17.67,88.35,Card
S0003274,2025-03-04,P0013,C00025,4,21.26,85.04,Cash
S0003275,2025-03-04,P0030,C00029,1,3.95,3.95,Card
S0003276,2025-03-04,P0021,C00261,1,3.5,3.5,Digital Wallet
S0003277,2025-03-04,P0005,C00153,4,12.52,50.08,Digital Wallet
S0003278,2025-03-04,P0040,C00053,3,4.33,12.99,Card
S0003279,2025-03-04,P0026,C00210,1,30.59,30.59,Card
S0003280,2025-03-04,P0016,C00177,1,26.95,26.95,Cash
S0003281,2025-03-04,P0008,C00270,3,25.45,76.35,Card
S0003282,2025-03-04,P0017,C00377,1,10.27,10.27,Cash
S0003283,2025-03-04,P0035,C00163,2,4.51,9.02,Digital Wallet
S0003284,2025-03-04,P0036,C00226,1,13.91,13.91,Cash
S0003285,2025-03-04,P0031,C00367,1,28.12,28.12,Cash
S0003286,2025-03-04,P0026,C00073,1,30.59,30.59,Card
S0003287,2025-03-04,P0030,C00167,4,3.95,15.8,Digital Wallet
S0003288,2025-03-04,P0023,C00148,1,17.42,17.42,Cash
S0003289,2025-03-04,P0038,C00312,1,9.21,9.21,Digital Wallet
S0003290,2025-03-04,P0003,C00498,1,2.27,2.27,Cash
S0003291,2025-03-04,P0014,C00260,1,14.33,14.33,Digital Wallet
S0003292,2025-03-04,P0004,C00132,4,18.23,72.92,Cash
S0003293,2025-03-04,P0016,C00233,4,26.95,107.8,Digital Wallet
S0003294,2025-03-04,P0003,C00454,1,2.27,2.27,Cash
S0003295,2025-03-04,P0008,C00219,5,25.45,127.25,Digital Wallet
S0003296,2025-03-04,P0031,C00497,1,28.12,28.12,Cash
S0003297,2025-03-04,P0021,C00123,3,3.5,10.5,Card
S0003298,2025-03-04,P0023,C00408,4,17.42,69.68,Digital Wallet
S0003299,2025-03-04,P0030,C00406,2,3.95,7.9,Card
S0003300,2025-03-04,P0020,C00277,1,24.58,24.58,Card
S0003301,2025-03-04,P0038,C00410,1,9.21,9.21,Cash
S0003302,2025-03-04,P0002,C00387,3,23.0,69.0,Card
S0003303,2025-03-04,P0002,C00152,1,23.0,23.0,Digital Wallet
S0003304,2025-03-04,P0039,C00323,4,8.22,32.88,Cash
S0003305,2025-03-04,P0026,C00416,3,30.59,91.77,Cash
S0003306,2025-03-04,P0006,C00479,3,9.35,28.05,Digital Wallet
S0003307,2025-03-04,P0039,C00253,1,8.22,8.22,Digital Wallet
S0003308,2025-03-04,P0002,C00228,3,23.0,69.0,Card
S0003309,2025-03-04,P0003,C00393,1,2.27,2.27,Card
S0003310,2025-03-04,P0004,C00493,1,18.23,18.23,Cash
S0003311,2025-03-04,P0012,C00024,4,17.67,70.68,Digital Wallet
S0003312,2025-03-05,P0005,C00388,1,12.52,12.52,Digital Wallet
S0003313,2025-03-05,P0006,C00246,5,9.35,46.75,Cash
S0003314,2025-03-05,P0040,C00089,3,4.33,12.99,Card
S0003315,2025-03-05,P0009,C00252,3,3.63,10.89,Digital Wallet
S0003316,2025-03-05,P0015,C00336,5,29.69,148.45,Card
S0003317,2025-03-05,P0026,C00386,2,30.59,61.18,Card
S0003318,2025-03-05,P0028,C00247,2,22.42,44.84,Cash
S0003319,2025-03-05,P0024,C00040,1,16.73,16.73,Digital Wallet
S0003320,2025-03-05,P0025,C00367,2,4.71,9.42,Cash
S0003321,2025-03-05,P0024,C00263,1,16.73,16.73,Cash
S0003322,2025-03-05,P0017,C00420,1,10.27,10.27,Card
S0003323,2025-03-05,P0033,C00434,1,32.26,32.26,Digital Wallet
S0003324,2025-03-05,P0021,C00453,1,3.5,3.5,Cash
S0003325,2025-03-05,P0019,C00362,3,6.16,18.48,Digital Wallet
S0003326,2025-03-05,P0040,C00320,1,4.33,4.33,Cash
S0003327,2025-03-05,P0003,C00447,1,2.27,2.27,Digital Wallet
S0003328,2025-03-05,P0006,C00159,3,9.35,28.05,Cash
S0003329,2025-03-05,P0037,C00234,2,29.68,59.36,Card
S0003330,2025-03-05,P0016,C00348,3,26.95,80.85,Card
S0003331,2025-03-05,P0013,C00085,2,21.26,42.52,Cash
S0003332,2025-03-05,P0019,C00402,1,6.16,6.16,Card
S0003333,2025-03-05,P0004,C00044,1,18.23,18.23,Cash
S0003334,2025-03-05,P0002,C00075,1,23.0,23.0,Card
S0003335,2025-03-05,P0006,C00180,1,9.35,9.35,Digital Wallet
S0003336,2025-03-05,P0031,C00131,4,28.12,112.48,Card
S0003337,2025-03-05,P0016,C00078,1,26.95,26.95,Digital Wallet
S0003338,2025-03-05,P0038,C00214,2,9.21,18.42,Digital Wallet
S0003339,2025-03-05,P0026,C00274,2,30.59,61.18,Card
S0003340,2025-03-05,P0011,C00353,2,28.23,56.46,Digital Wallet
S0003341,2025-03-05,P0028,C00250,4,22.42,89.68,Card
S0003342,2025-03-05,P0001,C00406,2,2.31,4.62,Digital Wallet
S0003343,2025-03-05,P0004,C00034,1,18.23,18.23,Card
S0003344,2025-03-05,P0016,C00086,3,26.95,80.85,Digital Wallet
S0003345,2025-03-05,P0031,C00347,1,28.12,28.12,Cash
S0003346,2025-03-05,P0023,C00441,1,17.42,17.42,Card
S0003347,2025-03-05,P0005,C00329,1,12.52,12.52,Card
S0003348,2025-03-05,P0026,C00433,1,30.59,30.59,Card
S0003349,2025-03-05,P0032,C00192,2,22.91,45.82,Digital Wallet
S0003350,2025-03-05,P0007,C00155,1,11.24,11.24,Cash
S0003351,2025-03-05,P0005,C00072,3,12.52,37.56,Digital Wallet
S0003352,2025-03-06,P0016,C00482,2,26.95,53.9,Digital Wallet
S0003353,2025-03-06,P0017,C00020,2,10.27,20.54,Card
S0003354,2025-03-06,P0037,C00458,5,29.68,148.4,Digital Wallet
S0003355,2025-03-06,P0018,C00047,2,14.48,28.96,Digital Wallet
S0003356,2025-03-06,P0004,C00408,3,18.23,54.69,Cash
S0003357,2025-03-06,P0028,C00081,1,22.42,22.42,Digital Wallet
S0003358,2025-03-06,P0029,C00001,1,12.45,12.45,Cash
S0003359,2025-03-06,P0030,C00408,2,3.95,7.9,Card
S0003360,2025-03-06,P0015,C00034,1,29.69,29.69,Cash
S0003361,2025-03-06,P0016,C00374,4,26.95,107.8,Cash
S0003362,2025-03-06,P0040,C00446,5,4.33,21.65,Card
S0003363,2025-03-06,P0004,C00168,4,18.23,72.92,Cash
S0003364,2025-03-06,P0020,C00339,2,24.58,49.16,Cash
S0003365,2025-03-06,P0013,C00300,2,21.26,42.52,Card
S0003366,2025-03-06,P0004,C00161,2,18.23,36.46,Digital Wallet
S0003367,2025-03-06,P0005,C00175,2,12.52,25.04,Cash
S0003368,2025-03-06,P0001,C00148,3,2.31,6.93,Digital Wallet
S0003369,2025-03-06,P0008,C00347,2,25.45,50.9,Card
S0003370,2025-03-06,P0023,C00455,1,17.42,17.42,Card
S0003371,2025-03-06,P0016,C00437,4,26.95,107.8,Digital Wallet
S0003372,2025-03-06,P0011,C00460,3,28.23,84.69,Cash
S0003373,2025-03-06,P0009,C00157,4,3.63,14.52,Digital Wallet
S0003374,2025-03-06,P0016,C00076,1,26.95,26.95,Card
S0003375,2025-03-06,P0009,C00144,2,3.63,7.26,Card
S0003376,2025-03-06,P0038,C00309,5,9.21,46.05,Cash
S0003377,2025-03-06,P0033,C00011,1,32.26,32.26,Card
S0003378,2025-03-06,P0016,C00172,1,26.95,26.95,Digital Wallet
S0003379,2025-03-06,P0014,C00045,1,14.33,14.33,Digital Wallet
S0003380,2025-03-06,P0006,C00034,4,9.35,37.4,Digital Wallet
S0003381,2025-03-06,P0030,C00492,2,3.95,7.9,Digital Wallet
S0003382,2025-03-06,P0032,C00260,5,22.91,114.55,Cash
S0003383,2025-03-06,P0005,C00121,2,12.52,25.04,Digital Wallet
S0003384,2025-03-06,P0038,C00118,4,9.21,36.84,Cash
S0003385,2025-03-06,P0028,C00213,3,22.42,67.26,Card
S0003386,2025-03-06,P0038,C00002,2,9.21,18.42,Card
S0003387,2025-03-06,P0012,C00432,2,17.67,35.34,Cash
S0003388,2025-03-06,P0018,C00331,2,14.48,28.96,Cash
S0003389,2025-03-06,P0031,C00077,1,28.12,28.12,Card
S0003390,2025-03-06,P0018,C00051,4,14.48,57.92,Card
S0003391,2025-03-06,P0007,C00404,1,11.24,11.24,Digital Wallet
S0003392,2025-03-06,P0022,C00433,2,22.12,44.24,Cash
S0003393,2025-03-06,P0038,C00256,3,9.21,27.63,Card
S0003394,2025-03-06,P0009,C00226,1,3.63,3.63,Cash
S0003395,2025-03-06,P0010,C00218,3,16.69,50.07,Card
S0003396,2025-03-06,P0015,C00174,2,29.69,59.38,Cash
S0003397,2025-03-06,P0039,C00472,1,8.22,8.22,Cash
S0003398,2025-03-06,P0004,C00236,1,18.23,18.23,Card
S0003399,2025-03-06,P0020,C00487,5,24.58,122.9,Digital Wallet
S0003400,2025-03-06,P0001,C00420,4,2.31,9.24,Digital Wallet
S0003401,2025-03-06,P0029,C00350,1,12.45,12.45,Digital Wallet
S0003402,2025-03-06,P0010,C00166,1,16.69,16.69,Card
S0003403,2025-03-06,P0028,C00259,1,22.42,22.42,Card
S0003404,2025-03-06,P0009,C00485,2,3.63,7.26,Digital Wallet
S0003405,2025-03-06,P0003,C00137,1,2.27,2.27,Card
S0003406,2025-03-06,P0015,C00113,1,29.69,29.69,Card
S0003407,2025-03-07,P0019,C00342,2,6.16,12.32,Digital Wallet
S0003408,2025-03-07,P0033,C00199,2,32.26,64.52,Card
S0003409,2025-03-07,P0021,C00390,2,3.5,7.0,Card
S0003410,2025-03-07,P0004,C00093,4,18.23,72.92,Cash
S0003411,2025-03-07,P0037,C00329,2,29.68,59.36,Cash
S0003412,2025-03-07,P0040,C00418,3,4.33,12.99,Digital Wallet
S0003413,2025-03-07,P0016,C00329,4,26.95,107.8,Cash
S0003414,2025-03-07,P0022,C00303,1,22.12,22.12,Cash
S0003415,2025-03-07,P0015,C00139,2,29.69,59.38,Card
S0003416,2025-03-07,P0009,C00381,2,3.63,7.26,Cash
S0003417,2025-03-07,P0016,C00189,4,26.95,107.8,Card
S0003418,2025-03-07,P0009,C00182,2,3.63,7.26,Cash
S0003419,2025-03-07,P0014,C00436,1,14.33,14.33,Digital Wallet
S0003420,2025-03-07,P0016,C00137,1,26.95,26.95,Card
S0003421,2025-03-07,P0022,C00069,4,22.12,88.48,Cash
S0003422,2025-03-07,P0002,C00312,2,23.0,46.0,Card
S0003423,2025-03-07,P0015,C00075,4,29.69,118.76,Digital Wallet
S0003424,2025-03-07,P0039,C00089,5,8.22,41.1,Digital Wallet
S0003425,2025-03-07,P0030,C00240,1,3.95,3.95,Card
S0003426,2025-03-07,P0016,C00366,2,26.95,53.9,Digital Wallet
S0003427,2025-03-07,P0036,C00053,2,13.91,27.82,Digital Wallet
S0003428,2025-03-07,P0036,C00431,5,13.91,69.55,Cash
S0003429,2025-03-07,P0026,C00193,1,30.59,30.59,Digital Wallet
S0003430,2025-03-07,P0016,C00193,2,26.95,53.9,Cash
S0003431,2025-03-07,P0026,C00080,3,30.59,91.77,Card
S0003432,2025-03-07,P0025,C00463,4,4.71,18.84,Digital Wallet
S0003433,2025-03-07,P0028,C00292,3,22.42,67.26,Card
S0003434,2025-03-07,P0032,C00331,5,22.91,114.55,Digital Wallet
S0003435,2025-03-07,P0009,C00301,5,3.63,18.15,Cash
S0003436,2025-03-07,P0008,C00316,2,25.45,50.9,Digital Wallet
S0003437,2025-03-07,P0018,C00212,2,14.48,28.96,Card
S0003438,2025-03-07,P0021,C00185,2,3.5,7.0,Digital Wallet
S0003439,2025-03-07,P0010,C00298,5,16.69,83.45,Cash
S0003440,2025-03-07,P0003,C00307,2,2.27,4.54,Card
S0003441,2025-03-07,P0036,C00046,2,13.91,27.82,Cash
S0003442,2025-03-07,P0017,C00311,1,10.27,10.27,Digital Wallet
S0003443,2025-03-07,P0011,C00459,4,28.23,112.92,Digital Wallet
S0003444,2025-03-07,P0036,C00178,1,13.91,13.91,Cash
S0003445,2025-03-07,P0009,C00151,5,3.63,18.15,Card
S0003446,2025-03-07,P0007,C00308,2,11.24,22.48,Cash
S0003447,2025-03-07,P0009,C00373,2,3.63,7.26,Card
S0003448,2025-03-07,P0022,C00235,1,22.12,22.12,Card
S0003449,2025-03-07,P0008,C00396,2,25.45,50.9,Card
S0003450,2025-03-07,P0035,C00352,1,4.51,4.51,Cash
S0003451,2025-03-07,P0009,C00184,1,3.63,3.63,Card
S0003452,2025-03-07,P0036,C00312,5,13.91,69.55,Cash
S0003453,2025-03-07,P0040,C00354,1,4.33,4.33,Cash
S0003454,2025-03-07,P0003,C00057,1,2.27,2.27,Cash
S0003455,2025-03-07,P0027,C00437,2,24.24,48.48,Digital Wallet
S0003456,2025-03-07,P0029,C00340,1,12.45,12.45,Digital Wallet
S0003457,2025-03-07,P0022,C00064,2,22.12,44.24,Digital Wallet
S0003458,2025-03-07,P0012,C00343,1,17.67,17.67,Card
S0003459,2025-03-07,P0008,C00224,3,25.45,76.35,Digital Wallet
S0003460,2025-03-07,P0003,C00367,1,2.27,2.27,Digital Wallet
S0003461,2025-03-07,P0013,C00269,1,21.26,21.26,Digital Wallet
S0003462,2025-03-07,P0025,C00477,4,4.71,18.84,Card
S0003463,2025-03-07,P0014,C00084,2,14.33,28.66,Cash
S0003464,2025-03-07,P0014,C00100,1,14.33,14.33,Digital Wallet
S0003465,2025-03-07,P0019,C00154,1,6.16,6.16,Cash
S0003466,2025-03-07,P0021,C00440,1,3.5,3.5,Cash
S0003467,2025-03-07,P0007,C00491,1,11.24,11.24,Cash
S0003468,2025-03-07,P0015,C00496,2,29.69,59.38,Cash
S0003469,2025-03-07,P0013,C00280,1,21.26,21.26,Digital Wallet
S0003470,2025-03-07,P0034,C00093,1,13.32,13.32,Card
S0003471,2025-03-07,P0019,C00264,1,6.16,6.16,Digital Wallet
S0003472,2025-03-07,P0013,C00343,1,21.26,21.26,Card
S0003473,2025-03-07,P0002,C00059,1,23.0,23.0,Digital Wallet
S0003474,2025-03-08,P0024,C00113,1,16.73,16.73,Digital Wallet
S0003475,2025-03-08,P0040,C00204,2,4.33,8.66,Cash
S0003476,2025-03-08,P0022,C00031,5,22.12,110.6,Card
S0003477,2025-03-08,P0035,C00062,1,4.51,4.51,Digital Wallet
S0003478,2025-03-08,P0003,C00062,4,2.27,9.08,Card
S0003479,2025-03-08,P0031,C00359,5,28.12,140.6,Card
S0003480,2025-03-08,P0005,C00269,1,12.52,12.52,Digital Wallet
S0003481,2025-03-08,P0027,C00070,5,24.24,121.2,Card
S0003482,2025-03-08,P0014,C00367,5,14.33,71.65,Digital Wallet
S0003483,2025-03-08,P0025,C00193,1,4.71,4.71,Digital Wallet
S0003484,2025-03-08,P0022,C00021,2,22.12,44.24,Cash
S0003485,2025-03-08,P0022,C00333,3,22.12,66.36,Cash
S0003486,2025-03-08,P0015,C00489,2,29.69,59.38,Card
S0003487,2025-03-08,P0037,C00327,2,29.68,59.36,Cash
S0003488,2025-03-08,P0003,C00262,5,2.27,11.35,Card
S0003489,2025-03-08,P0021,C00223,5,3.5,17.5,Digital Wallet
S0003490,2025-03-08,P0006,C00312,5,9.35,46.75,Cash
S0003491,2025-03-08,P0021,C00339,5,3.5,17.5,Digital Wallet
S0003492,2025-03-08,P0035,C00338,1,4.51,4.51,Cash
S0003493,2025-03-08,P0032,C00471,3,22.91,68.73,Cash
S0003494,2025-03-08,P0018,C00273,1,14.48,14.48,Cash
S0003495,2025-03-08,P0017,C00353,2,10.27,20.54,Digital Wallet
S0003496,2025-03-08,P0010,C00195,1,16.69,16.69,Card
S0003497,2025-03-08,P0037,C00207,2,29.68,59.36,Cash
S0003498,2025-03-08,P0005,C00343,2,12.52,25.04,Digital Wallet
S0003499,2025-03-08,P0028,C00278,5,22.42,112.1,Card
S0003500,2025-03-08,P0017,C00047,1,10.27,10.27,Card
S0003501,2025-03-08,P0028,C00157,4,22.42,89.68,Cash
S0003502,2025-03-08,P0033,C00312,4,32.26,129.04,Digital Wallet
S0003503,2025-03-08,P0028,C00126,5,22.42,112.1,Digital Wallet
S0003504,2025-03-08,P0029,C00062,1,12.45,12.45,Card
S0003505,2025-03-08,P0023,C00409,1,17.42,17.42,Digital Wallet
S0003506,2025-03-08,P0007,C00455,1,11.24,11.24,Card
S0003507,2025-03-08,P0022,C00395,1,22.12,22.12,Card
S0003508,2025-03-08,P0037,C00370,3,29.68,89.04,Card
S0003509,2025-03-08,P0006,C00489,3,9.35,28.05,Cash
S0003510,2025-03-08,P0015,C00096,3,29.69,89.07,Digital Wallet
S0003511,2025-03-08,P0023,C00164,5,17.42,87.1,Cash
S0003512,2025-03-08,P0039,C00060,2,8.22,16.44,Card
S0003513,2025-03-08,P0016,C00134,2,26.95,53.9,Digital Wallet
S0003514,2025-03-08,P0020,C00060,1,24.58,24.58,Digital Wallet
S0003515,2025-03-08,P0020,C00121,2,24.58,49.16,Card
S0003516,2025-03-08,P0015,C00091,1,29.69,29.69,Digital Wallet
S0003517,2025-03-08,P0012,C00295,1,17.67,17.67,Card
S0003518,2025-03-08,P0014,C00268,1,14.33,14.33,Card
S0003519,2025-03-08,P0008,C00308,1,25.45,25.45,Card
S0003520,2025-03-09,P0024,C00013,1,16.73,16.73,Card
S0003521,2025-03-09,P0005,C00448,1,12.52,12.52,Digital Wallet
S0003522,2025-03-09,P0005,C00358,1,12.52,12.52,Cash
S0003523,2025-03-09,P0038,C00056,1,9.21,9.21,Digital Wallet
S0003524,2025-03-09,P0020,C00062,5,24.58,122.9,Cash
S0003525,2025-03-09,P0021,C00002,1,3.5,3.5,Digital Wallet
S0003526,2025-03-09,P0032,C00480,5,22.91,114.55,Card
S0003527,2025-03-09,P0039,C00039,4,8.22,32.88,Digital Wallet
S0003528,2025-03-09,P0038,C00354,5,9.21,46.05,Digital Wallet
S0003529,2025-03-09,P0039,C00154,4,8.22,32.88,Digital Wallet
S0003530,2025-03-09,P0011,C00301,2,28.23,56.46,Card
S0003531,2025-03-09,P0040,C00362,4,4.33,17.32,Cash
S0003532,2025-03-09,P0033,C00473,2,32.26,64.52,Digital Wallet
S0003533,2025-03-09,P0008,C00246,1,25.45,25.45,Card
S0003534,2025-03-09,P0028,C00409,1,22.42,22.42,Cash
S0003535,2025-03-09,P0033,C00390,4,32.26,129.04,Card
S0003536,2025-03-09,P0011,C00218,1,28.23,28.23,Cash
S0003537,2025-03-09,P0017,C00053,5,10.27,51.35,Card
S0003538,2025-03-09,P0007,C00245,5,11.24,56.2,Card
S0003539,2025-03-09,P0013,C00142,3,21.26,63.78,Card
S0003540,2025-03-09,P0019,C00372,2,6.16,12.32,Card
S0003541,2025-03-09,P0015,C00147,2,29.69,59.38,Card
S0003542,2025-03-09,P0030,C00199,2,3.95,7.9,Digital Wallet
S0003543,2025-03-09,P0002,C00230,2,23.0,46.0,Digital Wallet
S0003544,2025-03-09,P0036,C00242,2,13.91,27.82,Cash
S0003545,2025-03-09,P0008,C00252,2,25.45,50.9,Digital Wallet
S0003546,2025-03-09,P0033,C00205,5,32.26,161.3,Card
S0003547,2025-03-09,P0040,C00495,3,4.33,12.99,Card
S0003548,2025-03-09,P0003,C00488,2,2.27,4.54,Digital Wallet
S0003549,2025-03-09,P0020,C00399,5,24.58,122.9,Cash
S0003550,2025-03-09,P0036,C00193,2,13.91,27.82,Cash
S0003551,2025-03-10,P0029,C00054,2,12.45,24.9,Cash
S0003552,2025-03-10,P0008,C00021,5,25.45,127.25,Digital Wallet
S0003553,2025-03-10,P0013,C00267,2,21.26,42.52,Card
S0003554,2025-03-10,P0037,C00255,1,29.68,29.68,Cash
S0003555,2025-03-10,P0027,C00024,2,24.24,48.48,Cash
S0003556,2025-03-10,P0003,C00161,2,2.27,4.54,Cash
S0003557,2025-03-10,P0016,C00125,2,26.95,53.9,Card
S0003558,2025-03-10,P0025,C00450,5,4.71,23.55,Card
S0003559,2025-03-10,P0026,C00220,5,30.59,152.95,Cash
S0003560,2025-03-10,P0006,C00395,4,9.35,37.4,Card
S0003561,2025-03-10,P0008,C00340,5,25.45,127.25,Cash
S0003562,2025-03-10,P0039,C00273,4,8.22,32.88,Digital Wallet
S0003563,2025-03-10,P0014,C00191,1,14.33,14.33,Cash
S0003564,2025-03-10,P0035,C00012,1,4.51,4.51,Digital Wallet
S0003565,2025-03-10,P0012,C00116,1,17.67,17.67,Card
S0003566,2025-03-10,P0007,C00252,1,11.24,11.24,Cash
S0003567,2025-03-10,P0014,C00443,1,14.33,14.33,Card
S0003568,2025-03-10,P0011,C00065,2,28.23,56.46,Cash
S0003569,2025-03-10,P0013,C00183,2,21.26,42.52,Digital Wallet
S0003570,2025-03-10,P0003,C00418,3,2.27,6.81,Card
S0003571,2025-03-10,P0030,C00183,2,3.95,7.9,Card
S0003572,2025-03-10,P0007,C00436,2,11.24,22.48,Cash
S0003573,2025-03-10,P0030,C00071,4,3.95,15.8,Card
S0003574,2025-03-10,P0033,C00443,2,32.26,64.52,Digital Wallet
S0003575,2025-03-10,P0024,C00184,5,16.73,83.65,Digital Wallet
S0003576,2025-03-10,P0013,C00195,1,21.26,21.26,Cash
S0003577,2025-03-10,P0001,C00245,1,2.31,2.31,Cash
S0003578,2025-03-10,P0019,C00490,2,6.16,12.32,Card
S0003579,2025-03-10,P0039,C00315,5,8.22,41.1,Digital Wallet
S0003580,2025-03-10,P0031,C00076,1,28.12,28.12,Card
S0003581,2025-03-10,P0037,C00023,1,29.68,29.68,Digital Wallet
S0003582,2025-03-10,P0012,C00498,1,17.67,17.67,Digital Wallet
S0003583,2025-03-10,P0022,C00316,3,22.12,66.36,Cash
S0003584,2025-03-10,P0012,C00219,2,17.67,35.34,Card
S0003585,2025-03-10,P0003,C00018,4,2.27,9.08,Digital Wallet
S0003586,2025-03-10,P0018,C00362,5,14.48,72.4,Cash
S0003587,2025-03-10,P0012,C00318,1,17.67,17.67,Digital Wallet
S0003588,2025-03-10,P0036,C00494,5,13.91,69.55,Cash
S0003589,2025-03-10,P0035,C00188,4,4.51,18.04,Cash
S0003590,2025-03-10,P0006,C00257,5,9.35,46.75,Cash
S0003591,2025-03-10,P0007,C00436,1,11.24,11.24,Card
S0003592,2025-03-10,P0033,C00343,4,32.26,129.04,Cash
S0003593,2025-03-10,P0010,C00468,1,16.69,16.69,Cash
S0003594,2025-03-10,P0001,C00104,3,2.31,6.93,Digital Wallet
S0003595,2025-03-10,P0040,C00047,2,4.33,8.66,Cash
S0003596,2025-03-10,P0028,C00158,1,22.42,22.42,Digital Wallet
S0003597,2025-03-10,P0026,C00365,5,30.59,152.95,Digital Wallet
S0003598,2025-03-10,P0022,C00009,5,22.12,110.6,Card
S0003599,2025-03-10,P0003,C00072,3,2.27,6.81,Cash
S0003600,2025-03-10,P0032,C00371,1,22.91,22.91,Cash
S0003601,2025-03-10,P0027,C00244,1,24.24,24.24,Digital Wallet
S0003602,2025-03-10,P0039,C00151,1,8.22,8.22,Card
S0003603,2025-03-10,P0009,C00175,1,3.63,3.63,Cash
S0003604,2025-03-10,P0014,C00099,1,14.33,14.33,Card
S0003605,2025-03-10,P0037,C00368,2,29.68,59.36,Digital Wallet
S0003606,2025-03-10,P0006,C00412,3,9.35,28.05,Cash
S0003607,2025-03-10,P0019,C00147,5,6.16,30.8,Card
S0003608,2025-03-10,P0014,C00423,3,14.33,42.99,Cash
S0003609,2025-03-10,P0015,C00346,2,29.69,59.38,Cash
S0003610,2025-03-10,P0020,C00493,5,24.58,122.9,Card
S0003611,2025-03-10,P0019,C00195,1,6.16,6.16,Cash
S0003612,2025-03-10,P0009,C00322,2,3.63,7.26,Digital Wallet
S0003613,2025-03-10,P0025,C00233,1,4.71,4.71,Cash
S0003614,2025-03-10,P0026,C00208,2,30.59,61.18,Cash
S0003615,2025-03-10,P0035,C00149,5,4.51,22.55,Card
S0003616,2025-03-10,P0011,C00401,5,28.23,141.15,Card
S0003617,2025-03-10,P0020,C00035,2,24.58,49.16,Card
S0003618,2025-03-10,P0031,C00465,1,28.12,28.12,Cash
S0003619,2025-03-10,P0024,C00002,1,16.73,16.73,Card
S0003620,2025-03-11,P0015,C00328,4,29.69,118.76,Cash
S0003621,2025-03-11,P0012,C00012,3,17.67,53.01,Digital Wallet
S0003622,2025-03-11,P0006,C00179,1,9.35,9.35,Digital Wallet
S0003623,2025-03-11,P0036,C00409,5,13.91,69.55,Cash
S0003624,2025-03-11,P0007,C00489,3,11.24,33.72,Cash
S0003625,2025-03-11,P0017,C00417,5,10.27,51.35,Digital Wallet
S0003626,2025-03-11,P0007,C00122,2,11.24,22.48,Digital Wallet
S0003627,2025-03-11,P0033,C00407,5,32.26,161.3,Cash
S0003628,2025-03-11,P0027,C00030,1,24.24,24.24,Digital Wallet
S0003629,2025-03-11,P0022,C00285,1,22.12,22.12,Digital Wallet
S0003630,2025-03-11,P0029,C00317,2,12.45,24.9,Cash
S0003631,2025-03-11,P0031,C00072,2,28.12,56.24,Card
S0003632,2025-03-11,P0014,C00277,3,14.33,42.99,Card
S0003633,2025-03-11,P0019,C00250,1,6.16,6.16,Digital Wallet
S0003634,2025-03-11,P0005,C00291,2,12.52,25.04,Cash
S0003635,2025-03-11,P0004,C00355,5,18.23,91.15,Digital Wallet
S0003636,2025-03-11,P0010,C00420,1,16.69,16.69,Digital Wallet
S0003637,2025-03-11,P0006,C00352,2,9.35,18.7,Cash
S0003638,2025-03-11,P0007,C00433,3,11.24,33.72,Card
S0003639,2025-03-11,P0001,C00331,1,2.31,2.31,Digital Wallet
S0003640,2025-03-11,P0029,C00080,1,12.45,12.45,Digital Wallet
S0003641,2025-03-11,P0005,C00272,2,12.52,25.04,Card
S0003642,2025-03-11,P0026,C00032,1,30.59,30.59,Cash
S0003643,2025-03-11,P0032,C00426,3,22.91,68.73,Cash
S0003644,2025-03-11,P0010,C00005,5,16.69,83.45,Cash
S0003645,2025-03-11,P0005,C00474,4,12.52,50.08,Cash
S0003646,2025-03-11,P0039,C00379,1,8.22,8.22,Cash
