sale_id,sale_date,product_id,customer_id,supplier_id,quantity,revenue,gross_profit,payment_method
S0002200,2025-02-12,P0002,C00491,SUP002,2,46.0,20.86,Cash
S0002201,2025-02-12,P0039,C00271,SUP008,1,8.22,2.9400000000000004,Cash
S0002202,2025-02-12,P0001,C00180,SUP002,1,2.31,0.69,Cash
S0002203,2025-02-12,P0014,C00308,SUP003,1,14.33,4.16,Card
S0002204,2025-02-12,P0018,C00183,SUP008,1,14.48,6.630000000000001,Card
S0002205,2025-02-12,P0028,C00318,SUP006,3,67.26,25.230000000000004,Digital Wallet
S0002206,2025-02-13,P0013,C00031,SUP004,3,63.78,26.4,Card
S0002207,2025-02-13,P0027,C00422,SUP005,4,96.96,35.599999999999994,Cash
S0002208,2025-02-13,P0011,C00376,SUP002,1,28.23,12.66,Cash
S0002209,2025-02-13,P0024,C00446,SUP001,1,16.73,4.1,Card
S0002210,2025-02-13,P0029,C00193,SUP006,1,12.45,3.039999999999999,Digital Wallet
S0002211,2025-02-13,P0004,C00449,SUP001,1,18.23,7.6,Digital Wallet
S0002212,2025-02-13,P0032,C00379,SUP003,2,45.82,21.26,Card
S0002213,2025-02-13,P0013,C00221,SUP004,3,63.78,26.4,Cash
S0002214,2025-02-13,P0002,C00038,SUP002,5,115.0,52.15,Cash
S0002215,2025-02-13,P0007,C00019,SUP002,3,33.72,10.979999999999997,Card
S0002216,2025-02-13,P0037,C00286,SUP002,1,29.68,13.27,Digital Wallet
S0002217,2025-02-13,P0014,C00281,SUP003,2,28.66,8.32,Card
S0002218,2025-02-13,P0029,C00149,SUP006,2,24.9,6.079999999999998,Card
S0002219,2025-02-13,P0014,C00302,SUP003,4,57.32,16.64,Card
S0002220,2025-02-13,P0012,C00372,SUP008,1,17.67,5.790000000000001,Card
S0002221,2025-02-13,P0028,C00224,SUP006,1,22.42,8.410000000000002,Cash
S0002222,2025-02-13,P0025,C00102,SUP006,1,4.71,1.6400000000000001,Cash
S0002223,2025-02-13,P0004,C00483,SUP001,2,36.46,15.2,Card
S0002224,2025-02-13,P0036,C00449,SUP004,4,55.64,11.280000000000001,Digital Wallet
S0002225,2025-02-13,P0040,C00248,SUP002,1,4.33,1.5,Card
S0002226,2025-02-13,P0039,C00014,SUP008,1,8.22,2.9400000000000004,Cash
S0002227,2025-02-13,P0018,C00154,SUP008,2,28.96,13.260000000000002,Cash
S0002228,2025-02-13,P0029,C00442,SUP006,2,24.9,6.079999999999998,Digital Wallet
S0002229,2025-02-13,P0016,C00363,SUP006,1,26.95,11.59,Card
S0002230,2025-02-13,P0006,C00147,SUP007,3,28.05,7.290000000000003,Cash
S0002231,2025-02-13,P0023,C00439,SUP007,2,34.84,12.420000000000002,Cash
S0002232,2025-02-13,P0036,C00405,SUP004,2,27.82,5.640000000000001,Card
S0002233,2025-02-13,P0012,C00120,SUP008,1,17.67,5.790000000000001,Card
S0002234,2025-02-13,P0014,C00216,SUP003,4,57.32,16.64,Digital Wallet
S0002235,2025-02-13,P0024,C00496,SUP001,5,83.65,20.5,Digital Wallet
S0002236,2025-02-13,P0032,C00411,SUP003,2,45.82,21.26,Digital Wallet
S0002237,2025-02-13,P0030,C00144,SUP004,2,7.9,3.5600000000000005,Card
S0002238,2025-02-14,P0016,C00233,SUP006,2,53.9,23.18,Card
S0002239,2025-02-14,P0007,C00129,SUP002,2,22.48,7.32,Digital Wallet
S0002240,2025-02-14,P0008,C00219,SUP005,2,50.9,21.38,Cash
S0002241,2025-02-14,P0018,C00469,SUP008,2,28.96,13.260000000000002,Cash
S0002242,2025-02-14,P0003,C00228,SUP007,1,2.27,0.54,Card
S0002243,2025-02-14,P0029,C00331,SUP006,1,12.45,3.039999999999999,Cash
S0002244,2025-02-14,P0015,C00348,SUP005,5,148.45,59.349999999999994,Card
S0002245,2025-02-14,P0002,C00128,SUP002,1,23.0,10.43,Digital Wallet
S0002246,2025-02-14,P0006,C00100,SUP007,1,9.35,2.4299999999999997,Card
S0002247,2025-02-14,P0040,C00320,SUP002,4,17.32,6.0,Card
S0002248,2025-02-14,P0040,C00193,SUP002,1,4.33,1.5,Card
S0002249,2025-02-14,P0018,C00034,SUP008,1,14.48,6.630000000000001,Cash
S0002250,2025-02-14,P0015,C00164,SUP005,3,89.07,35.60999999999999,Card
S0002251,2025-02-14,P0003,C00265,SUP007,1,2.27,0.54,Cash
S0002252,2025-02-14,P0014,C00218,SUP003,2,28.66,8.32,Digital Wallet
S0002253,2025-02-14,P0018,C00111,SUP008,4,57.92,26.520000000000003,Digital Wallet
S0002254,2025-02-14,P0013,C00203,SUP004,2,42.52,17.6,Cash
S0002255,2025-02-14,P0022,C00207,SUP003,2,44.24,15.220000000000002,Card
S0002256,2025-02-14,P0008,C00316,SUP005,1,25.45,10.69,Digital Wallet
S0002257,2025-02-14,P0024,C00488,SUP001,1,16.73,4.1,Card
S0002258,2025-02-14,P0035,C00088,SUP008,3,13.53,3.84,Cash
S0002259,2025-02-14,P0003,C00017,SUP007,3,6.81,1.62,Card
S0002260,2025-02-14,P0009,C00291,SUP007,2,7.26,2.2199999999999998,Digital Wallet
S0002261,2025-02-14,P0027,C00367,SUP005,4,96.96,35.599999999999994,Card
S0002262,2025-02-14,P0012,C00007,SUP008,4,70.68,23.160000000000004,Digital Wallet
S0002263,2025-02-14,P0002,C00162,SUP002,2,46.0,20.86,Card
S0002264,2025-02-14,P0023,C00466,SUP007,2,34.84,12.420000000000002,Digital Wallet
S0002265,2025-02-14,P0031,C00477,SUP008,5,140.6,66.05,Digital Wallet
S0002266,2025-02-14,P0006,C00372,SUP007,2,18.7,4.859999999999999,Digital Wallet
S0002267,2025-02-14,P0033,C00141,SUP007,4,129.04,59.44,Cash
S0002268,2025-02-14,P0023,C00463,SUP007,2,34.84,12.420000000000002,Cash
S0002269,2025-02-14,P0033,C00309,SUP007,2,64.52,29.72,Cash
S0002270,2025-02-14,P0010,C00178,SUP004,3,50.07,10.950000000000003,Card
S0002271,2025-02-14,P0007,C00471,SUP002,5,56.2,18.300000000000004,Card
S0002272,2025-02-14,P0024,C00389,SUP001,5,83.65,20.5,Card
S0002273,2025-02-14,P0018,C00170,SUP008,5,72.4,33.150000000000006,Digital Wallet
S0002274,2025-02-14,P0004,C00407,SUP001,1,18.23,7.6,Card
S0002275,2025-02-14,P0016,C00440,SUP006,5,134.75,57.95,Cash
S0002276,2025-02-14,P0019,C00468,SUP005,2,12.32,5.220000000000001,Cash
S0002277,2025-02-14,P0014,C00155,SUP003,1,14.33,4.16,Digital Wallet
S0002278,2025-02-14,P0009,C00254,SUP007,3,10.89,3.33,Digital Wallet
S0002279,2025-02-14,P0019,C00436,SUP005,4,24.64,10.440000000000001,Card
S0002280,2025-02-14,P0024,C00254,SUP001,3,50.19,12.299999999999997,Digital Wallet
S0002281,2025-02-14,P0006,C00364,SUP007,5,46.75,12.149999999999999,Cash
S0002282,2025-02-14,P0030,C00343,SUP004,1,3.95,1.7800000000000002,Cash
S0002283,2025-02-15,P0036,C00335,SUP004,2,27.82,5.640000000000001,Cash
S0002284,2025-02-15,P0023,C00141,SUP007,2,34.84,12.420000000000002,Cash
S0002285,2025-02-15,P0015,C00415,SUP005,4,118.76,47.480000000000004,Digital Wallet
S0002286,2025-02-15,P0017,C00195,SUP006,5,51.35,11.649999999999999,Card
S0002287,2025-02-15,P0002,C00283,SUP002,2,46.0,20.86,Card
S0002288,2025-02-15,P0032,C00412,SUP003,2,45.82,21.26,Digital Wallet
S0002289,2025-02-15,P0005,C00283,SUP004,3,37.56,11.310000000000002,Card
S0002290,2025-02-15,P0008,C00308,SUP005,4,101.8,42.76,Cash
S0002291,2025-02-15,P0029,C00076,SUP006,5,62.25,15.200000000000003,Digital Wallet
S0002292,2025-02-15,P0007,C00321,SUP002,3,33.72,10.979999999999997,Digital Wallet
S0002293,2025-02-15,P0016,C00133,SUP006,4,107.8,46.36,Cash
S0002294,2025-02-15,P0032,C00113,SUP003,2,45.82,21.26,Card
S0002295,2025-02-15,P0036,C00442,SUP004,2,27.82,5.640000000000001,Digital Wallet
S0002296,2025-02-15,P0019,C00490,SUP005,5,30.8,13.05,Card
S0002297,2025-02-15,P0024,C00382,SUP001,2,33.46,8.2,Cash
S0002298,2025-02-15,P0028,C00426,SUP006,2,44.84,16.820000000000004,Card
S0002299,2025-02-15,P0038,C00094,SUP004,1,9.21,3.330000000000001,Digital Wallet
S0002300,2025-02-15,P0029,C00049,SUP006,3,37.35,9.120000000000001,Digital Wallet
S0002301,2025-02-15,P0035,C00398,SUP008,5,22.55,6.400000000000002,Card
S0002302,2025-02-15,P0016,C00037,SUP006,1,26.95,11.59,Digital Wallet
S0002303,2025-02-15,P0040,C00120,SUP002,1,4.33,1.5,Card
S0002304,2025-02-15,P0035,C00344,SUP008,2,9.02,2.5599999999999996,Digital Wallet
S0002305,2025-02-15,P0028,C00084,SUP006,1,22.42,8.410000000000002,Digital Wallet
S0002306,2025-02-15,P0021,C00115,SUP008,2,7.0,1.54,Digital Wallet
S0002307,2025-02-15,P0015,C00043,SUP005,5,148.45,59.349999999999994,Card
S0002308,2025-02-15,P0038,C00135,SUP004,1,9.21,3.330000000000001,Digital Wallet
S0002309,2025-02-15,P0033,C00340,SUP007,4,129.04,59.44,Digital Wallet
S0002310,2025-02-15,P0026,C00075,SUP005,4,122.36,52.239999999999995,Card
S0002311,2025-02-15,P0028,C00470,SUP006,3,67.26,25.230000000000004,Card
S0002312,2025-02-15,P0029,C00267,SUP006,2,24.9,6.079999999999998,Cash
S0002313,2025-02-15,P0006,C00193,SUP007,2,18.7,4.859999999999999,Card
S0002314,2025-02-15,P0013,C00065,SUP004,1,21.26,8.8,Card
S0002315,2025-02-15,P0010,C00184,SUP004,5,83.45,18.250000000000014,Digital Wallet
S0002316,2025-02-15,P0014,C00311,SUP003,3,42.99,12.480000000000004,Cash
S0002317,2025-02-15,P0009,C00466,SUP007,2,7.26,2.2199999999999998,Card
S0002318,2025-02-15,P0023,C00347,SUP007,1,17.42,6.210000000000001,Digital Wallet
S0002319,2025-02-15,P0012,C00312,SUP008,1,17.67,5.790000000000001,Card
S0002320,2025-02-15,P0037,C00216,SUP002,3,89.04,39.81,Digital Wallet
S0002321,2025-02-15,P0023,C00384,SUP007,3,52.26,18.629999999999995,Digital Wallet
S0002322,2025-02-15,P0010,C00295,SUP004,4,66.76,14.600000000000009,Digital Wallet
S0002323,2025-02-15,P0030,C00292,SUP004,5,19.75,8.9,Cash
S0002324,2025-02-15,P0018,C00244,SUP008,2,28.96,13.260000000000002,Digital Wallet
S0002325,2025-02-15,P0007,C00245,SUP002,2,22.48,7.32,Card
S0002326,2025-02-15,P0024,C00126,SUP001,1,16.73,4.1,Card
S0002327,2025-02-15,P0035,C00455,SUP008,1,4.51,1.2799999999999998,Digital Wallet
S0002328,2025-02-15,P0030,C00015,SUP004,4,15.8,7.120000000000001,Digital Wallet
S0002329,2025-02-15,P0008,C00110,SUP005,1,25.45,10.69,Digital Wallet
S0002330,2025-02-15,P0040,C00057,SUP002,2,8.66,3.0,Cash
S0002331,2025-02-15,P0031,C00286,SUP008,5,140.6,66.05,Digital Wallet
S0002332,2025-02-15,P0009,C00380,SUP007,3,10.89,3.33,Cash
S0002333,2025-02-15,P0012,C00243,SUP008,1,17.67,5.790000000000001,Digital Wallet
S0002334,2025-02-15,P0038,C00001,SUP004,2,18.42,6.660000000000002,Card
S0002335,2025-02-15,P0037,C00328,SUP002,2,59.36,26.54,Cash
S0002336,2025-02-15,P0022,C00315,SUP003,2,44.24,15.220000000000002,Digital Wallet
S0002337,2025-02-15,P0001,C00352,SUP002,1,2.31,0.69,Digital Wallet
S0002338,2025-02-15,P0013,C00154,SUP004,1,21.26,8.8,Digital Wallet
S0002339,2025-02-15,P0007,C00227,SUP002,1,11.24,3.66,Digital Wallet
S0002340,2025-02-16,P0040,C00171,SUP002,2,8.66,3.0,Card
S0002341,2025-02-16,P0014,C00217,SUP003,2,28.66,8.32,Cash
S0002342,2025-02-16,P0020,C00398,SUP007,1,24.58,8.299999999999997,Digital Wallet
S0002343,2025-02-16,P0009,C00377,SUP007,2,7.26,2.2199999999999998,Cash
S0002344,2025-02-16,P0029,C00302,SUP006,1,12.45,3.039999999999999,Cash
S0002345,2025-02-16,P0017,C00292,SUP006,4,41.08,9.319999999999997,Digital Wallet
S0002346,2025-02-16,P0008,C00031,SUP005,5,127.25,53.45,Digital Wallet
S0002347,2025-02-16,P0032,C00161,SUP003,1,22.91,10.63,Cash
S0002348,2025-02-16,P0031,C00166,SUP008,1,28.12,13.21,Cash
S0002349,2025-02-16,P0028,C00318,SUP006,2,44.84,16.820000000000004,Cash
S0002350,2025-02-16,P0014,C00335,SUP003,1,14.33,4.16,Card
S0002351,2025-02-16,P0038,C00307,SUP004,1,9.21,3.330000000000001,Card
S0002352,2025-02-16,P0022,C00111,SUP003,5,110.6,38.05,Card
S0002353,2025-02-16,P0005,C00136,SUP004,2,25.04,7.539999999999999,Cash
S0002354,2025-02-16,P0024,C00031,SUP001,2,33.46,8.2,Card
S0002355,2025-02-16,P0009,C00285,SUP007,5,18.15,5.549999999999999,Digital Wallet
S0002356,2025-02-16,P0008,C00028,SUP005,1,25.45,10.69,Cash
S0002357,2025-02-16,P0039,C00172,SUP008,2,16.44,5.880000000000001,Card
S0002358,2025-02-16,P0006,C00247,SUP007,1,9.35,2.4299999999999997,Digital Wallet
S0002359,2025-02-16,P0036,C00425,SUP004,1,13.91,2.8200000000000003,Digital Wallet
S0002360,2025-02-16,P0016,C00427,SUP006,2,53.9,23.18,Card
S0002361,2025-02-16,P0005,C00357,SUP004,3,37.56,11.310000000000002,Digital Wallet
S0002362,2025-02-16,P0010,C00338,SUP004,1,16.69,3.650000000000002,Digital Wallet
S0002363,2025-02-16,P0034,C00240,SUP005,2,26.64,10.84,Cash
S0002364,2025-02-16,P0015,C00029,SUP005,1,29.69,11.870000000000001,Digital Wallet
S0002365,2025-02-16,P0031,C00453,SUP008,1,28.12,13.21,Cash
S0002366,2025-02-16,P0024,C00324,SUP001,1,16.73,4.1,Digital Wallet
S0002367,2025-02-16,P0007,C00165,SUP002,1,11.24,3.66,Cash
S0002368,2025-02-16,P0003,C00422,SUP007,1,2.27,0.54,Digital Wallet
S0002369,2025-02-16,P0020,C00439,SUP007,2,49.16,16.599999999999994,Card
S0002370,2025-02-16,P0038,C00198,SUP004,1,9.21,3.330000000000001,Digital Wallet
S0002371,2025-02-16,P0020,C00367,SUP007,5,122.9,41.5,Card
S0002372,2025-02-16,P0024,C00468,SUP001,2,33.46,8.2,Digital Wallet
S0002373,2025-02-16,P0027,C00178,SUP005,2,48.48,17.799999999999997,Card
S0002374,2025-02-16,P0011,C00086,SUP002,2,56.46,25.32,Card
S0002375,2025-02-16,P0031,C00418,SUP008,2,56.24,26.42,Cash
S0002376,2025-02-16,P0036,C00470,SUP004,4,55.64,11.280000000000001,Card
S0002377,2025-02-16,P0012,C00276,SUP008,1,17.67,5.790000000000001,Digital Wallet
S0002378,2025-02-16,P0036,C00291,SUP004,3,41.73,8.46,Card
S0002379,2025-02-16,P0009,C00283,SUP007,5,18.15,5.549999999999999,Digital Wallet
S0002380,2025-02-16,P0038,C00311,SUP004,2,18.42,6.660000000000002,Card
S0002381,2025-02-16,P0020,C00366,SUP007,3,73.74,24.89999999999999,Digital Wallet
S0002382,2025-02-16,P0017,C00068,SUP006,2,20.54,4.659999999999998,Digital Wallet
S0002383,2025-02-16,P0001,C00471,SUP002,1,2.31,0.69,Digital Wallet
S0002384,2025-02-16,P0023,C00142,SUP007,2,34.84,12.420000000000002,Digital Wallet
S0002385,2025-02-16,P0002,C00398,SUP002,1,23.0,10.43,Digital Wallet
S0002386,2025-02-16,P0027,C00342,SUP005,2,48.48,17.799999999999997,Card
S0002387,2025-02-16,P0024,C00334,SUP001,3,50.19,12.299999999999997,Digital Wallet
S0002388,2025-02-16,P0030,C00244,SUP004,3,11.85,5.34,Card
S0002389,2025-02-16,P0035,C00478,SUP008,3,13.53,3.84,Cash
S0002390,2025-02-16,P0019,C00432,SUP005,3,18.48,7.830000000000002,Cash
S0002391,2025-02-16,P0014,C00077,SUP003,1,14.33,4.16,Card
S0002392,2025-02-16,P0030,C00261,SUP004,1,3.95,1.7800000000000002,Digital Wallet
S0002393,2025-02-16,P0021,C00374,SUP008,2,7.0,1.54,Card
S0002394,2025-02-16,P0006,C00130,SUP007,3,28.05,7.290000000000003,Cash
S0002395,2025-02-16,P0020,C00141,SUP007,2,49.16,16.599999999999994,Card
S0002396,2025-02-16,P0034,C00028,SUP005,1,13.32,5.42,Card
S0002397,2025-02-17,P0021,C00347,SUP008,2,7.0,1.54,Digital Wallet
S0002398,2025-02-17,P0021,C00099,SUP008,3,10.5,2.3100000000000005,Cash
S0002399,2025-02-17,P0025,C00011,SUP006,2,9.42,3.2800000000000002,Digital Wallet
S0002400,2025-02-17,P0033,C00293,SUP007,1,32.26,14.86,Digital Wallet
S0002401,2025-02-17,P0032,C00323,SUP003,1,22.91,10.63,Card
S0002402,2025-02-17,P0006,C00424,SUP007,2,18.7,4.859999999999999,Card
S0002403,2025-02-17,P0006,C00332,SUP007,1,9.35,2.4299999999999997,Card
S0002404,2025-02-17,P0002,C00363,SUP002,3,69.0,31.29,Card
S0002405,2025-02-17,P0002,C00274,SUP002,1,23.0,10.43,Digital Wallet
S0002406,2025-02-17,P0025,C00171,SUP006,2,9.42,3.2800000000000002,Digital Wallet
S0002407,2025-02-17,P0010,C00269,SUP004,5,83.45,18.250000000000014,Card
S0002408,2025-02-17,P0003,C00319,SUP007,3,6.81,1.62,Card
S0002409,2025-02-17,P0013,C00400,SUP004,2,42.52,17.6,Cash
S0002410,2025-02-17,P0028,C00228,SUP006,1,22.42,8.410000000000002,Digital Wallet
S0002411,2025-02-17,P0037,C00193,SUP002,4,118.72,53.08,Digital Wallet
S0002412,2025-02-17,P0004,C00418,SUP001,1,18.23,7.6,Digital Wallet
S0002413,2025-02-17,P0032,C00079,SUP003,1,22.91,10.63,Card
S0002414,2025-02-17,P0025,C00314,SUP006,5,23.55,8.200000000000001,Card
S0002415,2025-02-17,P0029,C00219,SUP006,2,24.9,6.079999999999998,Card
S0002416,2025-02-17,P0014,C00051,SUP003,1,14.33,4.16,Cash
S0002417,2025-02-17,P0026,C00307,SUP005,1,30.59,13.059999999999999,Card
S0002418,2025-02-17,P0018,C00020,SUP008,1,14.48,6.630000000000001,Cash
S0002419,2025-02-17,P0012,C00349,SUP008,2,35.34,11.580000000000002,Card
S0002420,2025-02-17,P0005,C00326,SUP004,1,12.52,3.7699999999999996,Digital Wallet
S0002421,2025-02-17,P0012,C00475,SUP008,1,17.67,5.790000000000001,Cash
S0002422,2025-02-17,P0001,C00003,SUP002,4,9.24,2.76,Card
S0002423,2025-02-17,P0018,C00063,SUP008,2,28.96,13.260000000000002,Card
S0002424,2025-02-17,P0018,C00346,SUP008,2,28.96,13.260000000000002,Digital Wallet
S0002425,2025-02-17,P0025,C00350,SUP006,5,23.55,8.200000000000001,Card
S0002426,2025-02-17,P0028,C00497,SUP006,2,44.84,16.820000000000004,Digital Wallet
S0002427,2025-02-17,P0015,C00231,SUP005,2,59.38,23.740000000000002,Card
S0002428,2025-02-17,P0019,C00105,SUP005,1,6.16,2.6100000000000003,Cash
S0002429,2025-02-17,P0021,C00151,SUP008,4,14.0,3.08,Cash
S0002430,2025-02-17,P0020,C00018,SUP007,5,122.9,41.5,Digital Wallet
S0002431,2025-02-18,P0004,C00016,SUP001,5,91.15,38.0,Card
S0002432,2025-02-18,P0038,C00273,SUP004,1,9.21,3.330000000000001,Digital Wallet
S0002433,2025-02-18,P0040,C00338,SUP002,2,8.66,3.0,Digital Wallet
S0002434,2025-02-18,P0010,C00391,SUP004,3,50.07,10.950000000000003,Card
S0002435,2025-02-18,P0036,C00097,SUP004,2,27.82,5.640000000000001,Cash
S0002436,2025-02-18,P0013,C00333,SUP004,3,63.78,26.4,Cash
S0002437,2025-02-18,P0020,C00266,SUP007,1,24.58,8.299999999999997,Digital Wallet
S0002438,2025-02-18,P0027,C00309,SUP005,2,48.48,17.799999999999997,Digital Wallet
S0002439,2025-02-18,P0028,C00018,SUP006,1,22.42,8.410000000000002,Digital Wallet
S0002440,2025-02-18,P0007,C00388,SUP002,4,44.96,14.64,Cash
S0002441,2025-02-18,P0004,C00345,SUP001,1,18.23,7.6,Cash
S0002442,2025-02-18,P0015,C00374,SUP005,2,59.38,23.740000000000002,Cash
S0002443,2025-02-18,P0015,C00254,SUP005,3,89.07,35.60999999999999,Digital Wallet
S0002444,2025-02-18,P0037,C00306,SUP002,1,29.68,13.27,Digital Wallet
S0002445,2025-02-18,P0006,C00031,SUP007,3,28.05,7.290000000000003,Cash
S0002446,2025-02-18,P0001,C00431,SUP002,2,4.62,1.38,Digital Wallet
S0002447,2025-02-18,P0013,C00444,SUP004,3,63.78,26.4,Cash
S0002448,2025-02-18,P0012,C00306,SUP008,1,17.67,5.790000000000001,Cash
S0002449,2025-02-18,P0015,C00280,SUP005,2,59.38,23.740000000000002,Cash
S0002450,2025-02-18,P0002,C00136,SUP002,1,23.0,10.43,Card
S0002451,2025-02-18,P0018,C00394,SUP008,2,28.96,13.260000000000002,Card
S0002452,2025-02-18,P0020,C00452,SUP007,1,24.58,8.299999999999997,Digital Wallet
S0002453,2025-02-18,P0021,C00115,SUP008,1,3.5,0.77,Card
S0002454,2025-02-18,P0036,C00022,SUP004,2,27.82,5.640000000000001,Cash
S0002455,2025-02-18,P0036,C00270,SUP004,4,55.64,11.280000000000001,Digital Wallet
S0002456,2025-02-18,P0035,C00285,SUP008,2,9.02,2.5599999999999996,Cash
S0002457,2025-02-18,P0038,C00211,SUP004,3,27.63,9.989999999999998,Cash
S0002458,2025-02-18,P0028,C00065,SUP006,4,89.68,33.64000000000001,Digital Wallet
S0002459,2025-02-18,P0026,C00188,SUP005,3,91.77,39.17999999999999,Cash
S0002460,2025-02-18,P0022,C00093,SUP003,2,44.24,15.220000000000002,Card
S0002461,2025-02-18,P0038,C00346,SUP004,5,46.05,16.65,Digital Wallet
S0002462,2025-02-18,P0029,C00099,SUP006,4,49.8,12.159999999999997,Card
S0002463,2025-02-18,P0019,C00071,SUP005,4,24.64,10.440000000000001,Card
S0002464,2025-02-18,P0037,C00493,SUP002,1,29.68,13.27,Digital Wallet
S0002465,2025-02-18,P0021,C00319,SUP008,1,3.5,0.77,Cash
S0002466,2025-02-18,P0029,C00325,SUP006,5,62.25,15.200000000000003,Card
S0002467,2025-02-18,P0029,C00210,SUP006,3,37.35,9.120000000000001,Card
S0002468,2025-02-18,P0037,C00468,SUP002,2,59.36,26.54,Card
S0002469,2025-02-18,P0004,C00391,SUP001,3,54.69,22.799999999999997,Digital Wallet
S0002470,2025-02-18,P0017,C00329,SUP006,2,20.54,4.659999999999998,Cash
S0002471,2025-02-18,P0011,C00153,SUP002,2,56.46,25.32,Cash
S0002472,2025-02-18,P0006,C00057,SUP007,1,9.35,2.4299999999999997,Digital Wallet
S0002473,2025-02-18,P0007,C00062,SUP002,1,11.24,3.66,Digital Wallet
S0002474,2025-02-18,P0019,C00417,SUP005,3,18.48,7.830000000000002,Cash
S0002475,2025-02-18,P0024,C00400,SUP001,1,16.73,4.1,Digital Wallet
S0002476,2025-02-18,P0031,C00094,SUP008,1,28.12,13.21,Digital Wallet
S0002477,2025-02-18,P0033,C00251,SUP007,1,32.26,14.86,Digital Wallet
S0002478,2025-02-18,P0039,C00318,SUP008,3,24.66,8.82,Cash
S0002479,2025-02-18,P0012,C00038,SUP008,5,88.35,28.94999999999999,Cash
S0002480,2025-02-18,P0025,C00197,SUP006,2,9.42,3.2800000000000002,Card
S0002481,2025-02-18,P0016,C00178,SUP006,2,53.9,23.18,Cash
S0002482,2025-02-18,P0020,C00214,SUP007,1,24.58,8.299999999999997,Cash
S0002483,2025-02-18,P0033,C00031,SUP007,1,32.26,14.86,Card
S0002484,2025-02-18,P0008,C00201,SUP005,2,50.9,21.38,Card
S0002485,2025-02-18,P0010,C00187,SUP004,3,50.07,10.950000000000003,Cash
S0002486,2025-02-18,P0032,C00493,SUP003,1,22.91,10.63,Digital Wallet
S0002487,2025-02-18,P0006,C00476,SUP007,2,18.7,4.859999999999999,Card
S0002488,2025-02-18,P0006,C00461,SUP007,4,37.4,9.719999999999999,Cash
S0002489,2025-02-18,P0005,C00212,SUP004,2,25.04,7.539999999999999,Cash
S0002490,2025-02-19,P0016,C00141,SUP006,1,26.95,11.59,Card
S0002491,2025-02-19,P0033,C00193,SUP007,2,64.52,29.72,Digital Wallet
S0002492,2025-02-19,P0034,C00108,SUP005,2,26.64,10.84,Digital Wallet
S0002493,2025-02-19,P0040,C00269,SUP002,2,8.66,3.0,Cash
S0002494,2025-02-19,P0040,C00430,SUP002,3,12.99,4.5,Card
S0002495,2025-02-19,P0034,C00173,SUP005,5,66.6,27.099999999999994,Card
S0002496,2025-02-19,P0008,C00409,SUP005,2,50.9,21.38,Card
S0002497,2025-02-19,P0016,C00378,SUP006,1,26.95,11.59,Digital Wallet
S0002498,2025-02-19,P0017,C00316,SUP006,2,20.54,4.659999999999998,Digital Wallet
S0002499,2025-02-19,P0028,C00472,SUP006,5,112.1,42.05,Digital Wallet
S0002500,2025-02-19,P0014,C00313,SUP003,2,28.66,8.32,Card
S0002501,2025-02-19,P0033,C00139,SUP007,1,32.26,14.86,Cash
S0002502,2025-02-19,P0011,C00229,SUP002,1,28.23,12.66,Digital Wallet
S0002503,2025-02-19,P0010,C00406,SUP004,5,83.45,18.250000000000014,Card
S0002504,2025-02-19,P0026,C00235,SUP005,4,122.36,52.239999999999995,Card
S0002505,2025-02-19,P0020,C00353,SUP007,1,24.58,8.299999999999997,Cash
S0002506,2025-02-19,P0014,C00222,SUP003,1,14.33,4.16,Cash
S0002507,2025-02-19,P0001,C00051,SUP002,1,2.31,0.69,Card
S0002508,2025-02-19,P0025,C00365,SUP006,1,4.71,1.6400000000000001,Cash
S0002509,2025-02-19,P0031,C00386,SUP008,3,84.36,39.629999999999995,Digital Wallet
S0002510,2025-02-19,P0028,C00212,SUP006,1,22.42,8.410000000000002,Card
S0002511,2025-02-19,P0010,C00464,SUP004,2,33.38,7.300000000000004,Digital Wallet
S0002512,2025-02-19,P0008,C00472,SUP005,1,25.45,10.69,Card
S0002513,2025-02-19,P0026,C00496,SUP005,2,61.18,26.119999999999997,Digital Wallet
S0002514,2025-02-19,P0030,C00060,SUP004,4,15.8,7.120000000000001,Cash
S0002515,2025-02-19,P0040,C00271,SUP002,1,4.33,1.5,Cash
S0002516,2025-02-19,P0028,C00362,SUP006,2,44.84,16.820000000000004,Digital Wallet
S0002517,2025-02-19,P0020,C00244,SUP007,1,24.58,8.299999999999997,Card
S0002518,2025-02-19,P0032,C00431,SUP003,1,22.91,10.63,Card
S0002519,2025-02-19,P0023,C00192,SUP007,1,17.42,6.210000000000001,Digital Wallet
S0002520,2025-02-19,P0026,C00241,SUP005,5,152.95,65.29999999999998,Digital Wallet
S0002521,2025-02-19,P0029,C00284,SUP006,2,24.9,6.079999999999998,Cash
S0002522,2025-02-19,P0015,C00364,SUP005,3,89.07,35.60999999999999,Cash
S0002523,2025-02-19,P0003,C00315,SUP007,1,2.27,0.54,Digital Wallet
S0002524,2025-02-19,P0012,C00120,SUP008,5,88.35,28.94999999999999,Digital Wallet
